medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013004007,2013012704,CMT,1,N,2013-07-02 09:54:22,2013-07-02 10:18:21,2,1439,8.30,-73.961815,40.795589,-73.864441,40.770088
2013010116,2013007476,VTS,1,,2013-07-02 09:57:00,2013-07-02 10:14:00,6,1020,3.37,-74.010292,40.711452,-73.981728,40.748722
2013003731,2013016821,VTS,1,,2013-07-02 10:00:00,2013-07-02 10:24:00,1,1440,3.24,-73.954353,40.774353,-73.99099,40.751068
2013006070,2013030317,VTS,1,,2013-07-02 10:04:00,2013-07-02 10:18:00,1,840,1.18,-73.991455,40.749718,-73.98156,40.758759
2013003231,2013011606,VTS,1,,2013-07-02 10:05:00,2013-07-02 10:39:00,1,2040,1.44,-73.986206,40.775711,-74.000397,40.758797
2013000509,2013014343,CMT,1,N,2013-07-02 10:09:56,2013-07-02 10:25:26,1,930,2.00,-73.961029,40.777489,-73.981895,40.757366
2013007896,2013000439,VTS,1,,2013-07-02 10:10:00,2013-07-02 10:17:00,1,420,.89,-73.988289,40.764526,-73.998917,40.764061
2013008167,2013012327,VTS,1,,2013-07-02 10:13:00,2013-07-02 10:24:00,6,660,.68,-73.966179,40.754707,-73.976379,40.758423
2013005575,2013016692,VTS,1,,2013-07-02 10:17:00,2013-07-02 10:25:00,1,480,1.85,-73.977905,40.729424,-73.985146,40.747833
2013000246,2013016503,VTS,1,,2013-07-02 10:19:00,2013-07-02 10:28:00,1,540,2.39,-74.001984,40.71529,-74.007935,40.746063
2013006070,2013030317,VTS,1,,2013-07-02 10:24:00,2013-07-02 10:36:00,1,720,3.33,-73.977943,40.763096,-73.962318,40.805111
2013001623,2013021736,CMT,1,N,2013-07-02 10:24:14,2013-07-02 10:36:59,1,764,1.50,-73.981506,40.741188,-73.995453,40.754795
2013011902,2013018553,VTS,1,,2013-07-02 10:27:00,2013-07-02 10:54:00,5,1620,4.69,-73.984566,40.768341,-73.99765,40.720905
2013006441,2013006437,VTS,1,,2013-07-02 10:32:00,2013-07-02 10:40:00,1,480,1.48,-73.992027,40.742569,-73.98317,40.759785
2013006398,2013016078,VTS,1,,2013-07-02 10:33:00,2013-07-02 10:47:00,5,840,2.48,-73.961449,40.763538,-73.982971,40.74427
2013012282,2013021279,CMT,1,N,2013-07-02 10:36:52,2013-07-02 11:03:43,1,1610,2.30,-74.003036,40.747349,-73.977966,40.763969
2013002578,2013030782,VTS,1,,2013-07-02 10:40:00,2013-07-02 11:05:00,2,1500,4.68,-74.010109,40.721165,-73.972588,40.756855
2013006845,2013020566,VTS,1,,2013-07-02 10:43:00,2013-07-02 11:00:00,1,1020,1.22,-73.98748,40.759247,-74.000008,40.757439
2013009480,2013016412,CMT,1,N,2013-07-02 10:44:40,2013-07-02 10:52:01,1,441,1.30,-73.99691,40.729778,-74.00782,40.739422
2013001714,2013031662,VTS,1,,2013-07-02 10:49:00,2013-07-02 11:00:00,1,660,1.05,-73.984589,40.748589,-73.993866,40.752197
2013004451,2013014659,CMT,1,N,2013-07-02 10:49:43,2013-07-02 10:54:55,1,311,.80,-73.991821,40.744339,-73.996025,40.741093
2013009082,2013023184,CMT,1,N,2013-07-02 10:54:01,2013-07-02 11:01:03,1,421,.90,-73.960823,40.761124,-73.95179,40.770275
2013003285,2013019896,VTS,1,,2013-07-02 10:57:00,2013-07-02 11:01:00,1,240,.55,-73.98687,40.760452,-73.99617,40.763992
2013001678,2013021334,CMT,1,N,2013-07-02 10:59:41,2013-07-02 11:15:47,3,965,2.30,-73.949707,40.772877,-73.97718,40.758335
2013000159,2013022834,VTS,1,,2013-07-02 11:03:00,2013-07-02 11:14:00,1,660,1.15,-73.992661,40.76329,-73.980103,40.754486
2013005255,2013014648,VTS,1,,2013-07-02 11:05:00,2013-07-02 11:11:00,1,360,.81,-73.980026,40.752438,-73.978714,40.761269
2013004164,2013004161,VTS,1,,2013-07-02 11:08:00,2013-07-02 11:24:00,1,960,2.53,-73.985619,40.780472,-73.970886,40.758194
2013001813,2013011272,VTS,1,,2013-07-02 11:11:00,2013-07-02 12:07:00,1,3360,8.32,-73.862984,40.768806,-73.985672,40.762867
2013003521,2013020701,CMT,1,N,2013-07-02 11:15:10,2013-07-02 11:21:13,1,363,.80,-74.00016,40.721317,-74.0075,40.727688
2013009873,2013011825,CMT,1,N,2013-07-02 11:16:08,2013-07-02 11:25:09,1,541,1.60,-73.992073,40.749878,-73.99868,40.763977
2013001962,2013034159,CMT,1,N,2013-07-02 11:18:47,2013-07-02 11:20:41,1,114,.50,-73.980934,40.733555,-73.976814,40.740139
2013012626,2013038010,CMT,1,N,2013-07-02 11:21:41,2013-07-02 11:32:08,1,626,1.10,-73.973274,40.763992,-73.983353,40.750202
2013007677,2013021355,CMT,1,N,2013-07-02 11:24:38,2013-07-02 11:34:37,1,598,.80,-74.01165,40.71088,-74.017204,40.704967
2013008038,2013017242,VTS,1,,2013-07-02 11:29:00,2013-07-02 11:45:00,1,960,2.07,-73.974327,40.762806,-74.003342,40.754856
2013000499,2013026705,CMT,1,N,2013-07-02 11:32:30,2013-07-02 11:48:24,3,953,2.10,-73.975723,40.749172,-73.998955,40.732327
2013007363,2013022329,VTS,1,,2013-07-02 11:34:00,2013-07-02 11:49:00,1,900,1.96,-73.970985,40.764309,-73.946495,40.774166
2013008072,2013023190,VTS,1,,2013-07-02 11:37:00,2013-07-02 11:52:00,1,900,2.00,-73.980545,40.785248,-73.974182,40.764946
2013002347,2013035797,CMT,1,N,2013-07-02 11:39:01,2013-07-02 11:41:21,1,139,.40,-73.994598,40.755787,-73.998352,40.750835
2013003490,2013012352,CMT,1,N,2013-07-02 11:42:28,2013-07-02 11:49:53,1,444,1.00,-73.953506,40.785858,-73.96003,40.773808
2013002929,2013017503,VTS,1,,2013-07-02 11:47:00,2013-07-02 11:59:00,2,720,3.60,-73.998322,40.681992,-74.009354,40.710667
2013010544,2013010576,CMT,1,N,2013-07-02 11:48:12,2013-07-02 12:00:23,1,731,1.80,-73.951103,40.770592,-73.968811,40.760902
2013002891,2013017771,VTS,1,,2013-07-02 11:51:00,2013-07-02 12:03:00,5,720,1.22,-74.0037,40.742027,-73.987038,40.742741
2013001551,2013017026,VTS,1,,2013-07-02 11:55:00,2013-07-02 12:08:00,2,780,1.55,-74.006088,40.750267,-73.983917,40.743656
2013006441,2013006437,VTS,1,,2013-07-02 11:57:00,2013-07-02 12:12:00,1,900,2.56,-73.987511,40.73291,-74.000488,40.757641
2013011277,2013015879,CMT,1,N,2013-07-02 11:59:17,2013-07-02 12:03:05,1,228,.70,-73.952538,40.789658,-73.950493,40.798203
2013002295,2013020236,CMT,1,N,2013-07-02 12:02:16,2013-07-02 12:31:01,1,1725,1.90,-74.00042,40.758434,-73.972397,40.753258
2013011894,2013009117,VTS,1,,2013-07-02 12:05:00,2013-07-02 12:19:00,1,840,1.21,-73.982506,40.759354,-73.978378,40.747581
2013003128,2013020328,CMT,1,N,2013-07-02 12:06:51,2013-07-02 12:11:37,1,286,.70,-73.998199,40.74519,-74.005539,40.751144
2013003420,2013012233,VTS,1,,2013-07-02 12:10:00,2013-07-02 12:18:00,1,480,.94,-74.000885,40.730988,-74.007172,40.727478
2013007200,2013012907,CMT,1,N,2013-07-02 12:12:45,2013-07-02 12:23:41,1,656,1.80,-73.983292,40.756065,-73.960815,40.771538
2013011464,2013017074,CMT,1,N,2013-07-02 12:16:44,2013-07-02 12:36:54,1,1210,1.30,-73.978081,40.752056,-73.994308,40.746166
2013008309,2013017524,VTS,1,,2013-07-02 12:18:00,2013-07-02 12:40:00,3,1320,3.12,-73.956924,40.766491,-73.97216,40.765522
2013006043,2013014301,CMT,1,N,2013-07-02 12:19:32,2013-07-02 12:45:06,1,1534,3.30,-73.991791,40.750042,-73.95388,40.766987
2013010072,2013013848,CMT,1,N,2013-07-02 12:23:47,2013-07-02 12:35:27,1,700,.60,-73.977737,40.755577,-73.982864,40.752007
2013009404,2013025803,CMT,1,N,2013-07-02 12:25:04,2013-07-02 12:32:33,1,449,1.20,-73.972939,40.782551,-73.959038,40.773285
2013000955,2013017440,CMT,1,N,2013-07-02 12:27:03,2013-07-02 12:41:32,1,868,2.20,-73.991783,40.75404,-73.982277,40.731731
2013002196,2013037496,VTS,1,,2013-07-02 12:32:00,2013-07-02 12:42:00,6,600,2.30,-73.983521,40.754093,-73.960777,40.778233
2013010677,2013010751,VTS,1,,2013-07-02 12:33:00,2013-07-02 12:52:00,1,1140,1.11,-73.997658,40.75658,-73.986641,40.747681
2013006269,2013015343,CMT,1,N,2013-07-02 12:36:17,2013-07-02 12:57:21,1,1263,3.50,-73.982903,40.782158,-73.993034,40.742142
2013002343,2013010100,CMT,1,N,2013-07-02 12:38:19,2013-07-02 12:51:03,1,764,2.30,-73.972221,40.749935,-73.994873,40.725674
2013000245,2013022126,VTS,1,,2013-07-02 12:42:00,2013-07-02 12:53:00,5,660,2.80,-73.98838,40.769321,-73.962822,40.804325
2013004902,2013031079,VTS,1,,2013-07-02 12:44:00,2013-07-02 12:50:00,5,360,2.38,-73.956001,40.763817,-73.975616,40.73698
2013003480,2013014860,CMT,1,N,2013-07-02 12:45:19,2013-07-02 12:53:47,1,508,1.20,-73.951485,40.785137,-73.94606,40.773724
2013000356,2013017471,CMT,1,N,2013-07-02 12:48:32,2013-07-02 12:57:59,1,566,1.60,-73.951614,40.773804,-73.951729,40.790619
2013000572,2013010802,VTS,1,,2013-07-02 12:51:00,2013-07-02 13:03:00,5,720,1.52,-73.993645,40.741608,-73.980927,40.760014
2013004774,2013027016,VTS,1,,2013-07-02 12:53:00,2013-07-02 13:21:00,5,1680,1.57,-74.002678,40.738667,-73.98616,40.753872
2013012926,2013011486,CMT,1,N,2013-07-02 12:56:03,2013-07-02 13:20:34,1,1471,5.80,-74.009315,40.707615,-73.981071,40.759735
2013003513,2013029442,CMT,1,N,2013-07-02 12:57:24,2013-07-02 13:10:50,1,805,2.00,-73.995811,40.73877,-74.011131,40.718922
2013013262,2013037560,VTS,1,,2013-07-02 13:00:00,2013-07-02 13:13:00,1,780,2.70,-73.979607,40.784283,-73.956139,40.818405
2013002417,2013026447,CMT,1,N,2013-07-02 13:04:37,2013-07-02 13:13:56,1,559,1.70,-73.95462,40.765858,-73.957207,40.78331
2013012477,2013022779,CMT,1,N,2013-07-02 13:06:14,2013-07-02 13:08:01,1,106,.30,-73.961464,40.765331,-73.966751,40.764236
2013003786,2013004448,VTS,1,,2013-07-02 13:08:00,2013-07-02 13:33:00,5,1500,4.22,-74.007309,40.727455,-73.962944,40.758244
2013007121,2013015994,VTS,1,,2013-07-02 13:10:00,2013-07-02 13:15:00,1,300,.71,-73.991173,40.727711,-73.993935,40.735291
2013006692,2013016837,VTS,1,,2013-07-02 13:13:00,2013-07-02 13:28:00,1,900,1.25,-73.982117,40.768181,-73.971291,40.75795
2013009126,2013011867,VTS,1,,2013-07-02 13:16:00,2013-07-02 13:21:00,1,300,.82,-73.951012,40.771648,-73.954971,40.779331
2013002965,2013011478,VTS,1,,2013-07-02 13:19:00,2013-07-02 13:33:00,5,840,1.51,-73.991066,40.736191,-73.979179,40.72504
2013008831,2013021986,VTS,1,,2013-07-02 13:21:00,2013-07-02 13:29:00,1,480,1.00,-73.996315,40.732224,-73.981575,40.732319
2013008799,2013020493,CMT,1,N,2013-07-02 13:24:19,2013-07-02 13:42:21,1,1082,1.00,-73.980247,40.730515,-73.980247,40.730515
2013012598,2013012481,VTS,1,,2013-07-02 13:27:00,2013-07-02 13:43:00,6,960,2.06,-73.979797,40.783936,-73.950005,40.777145
2013008438,2013008434,VTS,1,,2013-07-02 13:30:00,2013-07-02 13:37:00,1,420,.86,-73.991013,40.738838,-73.970192,40.748772
2013012222,2013021380,CMT,1,N,2013-07-02 13:33:20,2013-07-02 13:44:38,2,677,2.20,-73.974617,40.741955,-73.9664,40.767838
2013006593,2013017821,VTS,1,,2013-07-02 13:35:00,2013-07-02 13:51:00,1,960,1.65,-73.980537,40.751175,-73.961632,40.776653
2013009818,2013032396,VTS,1,,2013-07-02 13:38:00,2013-07-02 13:55:00,1,1020,1.85,-73.990616,40.745346,-73.967537,40.752365
2013009877,2013019315,VTS,1,,2013-07-02 13:41:00,2013-07-02 13:48:00,1,420,.14,-73.991669,40.735126,-73.991882,40.734413
2013003418,2013012387,VTS,1,,2013-07-02 13:43:00,2013-07-02 13:56:00,1,780,1.90,-73.980927,40.779453,-73.955078,40.774261
2013006055,2013015404,VTS,1,,2013-07-02 13:47:00,2013-07-02 13:57:00,1,600,.96,-73.973373,40.748001,-73.985458,40.747204
2013011372,2013016635,CMT,1,N,2013-07-02 13:49:47,2013-07-02 13:57:45,1,477,.80,-73.993584,40.736137,-73.990273,40.742737
2013012365,2013021954,CMT,1,N,2013-07-02 13:51:02,2013-07-02 14:08:00,1,1017,2.30,-74.005463,40.741051,-73.983047,40.755238
2013012668,2013023477,VTS,3,,2013-07-02 13:54:00,2013-07-02 14:17:00,1,1380,13.41,-74.007957,40.730629,-74.177483,40.695271
2013012455,2013021445,CMT,1,N,2013-07-02 13:56:58,2013-07-02 14:06:24,1,566,1.60,-73.972855,40.761379,-73.957664,40.782406
2013005112,2013014113,VTS,1,,2013-07-02 14:00:00,2013-07-02 14:03:00,1,180,.89,-73.992752,40.748154,-74.000923,40.738171
2013009613,2013013249,CMT,1,N,2013-07-02 14:02:48,2013-07-02 14:15:56,2,788,2.60,-73.99659,40.752895,-73.993607,40.724548
2013013097,2013026092,CMT,1,N,2013-07-02 14:05:50,2013-07-02 14:15:50,1,599,1.20,-73.973198,40.743702,-73.978844,40.755081
2013007194,2013021755,CMT,1,N,2013-07-02 14:06:27,2013-07-02 14:29:14,2,1367,1.40,-73.980103,40.732365,-73.974709,40.748085
2013008443,2013016935,VTS,1,,2013-07-02 14:11:00,2013-07-02 14:34:00,1,1380,2.10,-73.956444,40.778198,-73.978592,40.758591
2013000950,2013022537,CMT,1,N,2013-07-02 14:11:51,2013-07-02 14:16:26,1,274,.40,-73.966782,40.769897,-73.961288,40.768887
2013011012,2013013570,VTS,2,,2013-07-02 14:16:00,2013-07-02 14:53:00,6,2220,18.24,-73.959373,40.782906,-73.795738,40.644588
2013000269,2013012980,VTS,1,,2013-07-02 14:17:00,2013-07-02 14:32:00,1,900,2.60,-73.968636,40.750553,-73.96209,40.779469
2013012655,2013023435,CMT,1,N,2013-07-02 14:21:47,2013-07-02 14:34:10,1,742,.70,-74.009201,40.71553,-74.012375,40.70686
2013006875,2013013255,CMT,1,N,2013-07-02 14:24:22,2013-07-02 14:34:39,1,617,1.10,0,0,0,0
2013005752,2013015881,VTS,1,,2013-07-02 14:26:00,2013-07-02 14:43:00,1,1020,1.35,-73.97113,40.761127,-73.986969,40.753384
2013007238,2013008605,CMT,1,N,2013-07-02 14:28:43,2013-07-02 14:39:56,1,672,1.70,-73.982285,40.757603,-73.978088,40.777164
2013013001,2013032119,CMT,1,N,2013-07-02 14:32:36,2013-07-02 14:43:48,1,672,1.10,0,0,0,0
2013006472,2013011732,CMT,1,N,2013-07-02 14:34:41,2013-07-02 14:57:11,2,1349,3.60,-73.999878,40.72176,-73.979286,40.760166
2013009604,2013035805,VTS,1,,2013-07-02 14:37:00,2013-07-02 14:42:00,5,300,.87,-73.984985,40.763363,-73.984985,40.763363
2013002546,2013027674,VTS,1,,2013-07-02 14:39:00,2013-07-02 15:04:00,1,1500,2.28,-73.956726,40.766888,-73.983688,40.750572
2013005861,2013005858,VTS,1,,2013-07-02 14:43:00,2013-07-02 15:05:00,5,1320,4.58,-73.990791,40.736576,-74.005486,40.706062
2013013045,2013026890,CMT,1,N,2013-07-02 14:45:43,2013-07-02 15:14:35,1,1732,4.20,-74.00779,40.724583,-73.966949,40.760941
2013003416,2013003412,VTS,1,,2013-07-02 14:47:00,2013-07-02 15:16:00,1,1740,4.80,-74.011681,40.721519,-73.976143,40.763348
2013005935,2013020277,CMT,2,N,2013-07-02 14:51:00,2013-07-02 14:56:07,1,307,.30,-73.989281,40.752987,-73.992226,40.748756
2013008242,2013031853,CMT,1,N,2013-07-02 14:53:12,2013-07-02 15:00:30,1,437,.50,-74.002533,40.739582,-73.992744,40.735737
2013002914,2013011156,VTS,1,,2013-07-02 14:56:00,2013-07-02 15:20:00,3,1440,11.22,-73.975616,40.755047,-73.861465,40.768196
2013002338,2013016658,CMT,1,N,2013-07-02 14:57:04,2013-07-02 15:18:06,1,1261,3.40,-73.973869,40.784046,-73.978699,40.745911
2013007284,2013015391,CMT,1,N,2013-07-02 15:01:28,2013-07-02 15:09:53,1,505,1.20,-74.006287,40.739716,-73.990196,40.746231
2013004282,2013022203,CMT,1,N,2013-07-02 15:02:43,2013-07-02 15:08:25,2,342,1.20,-73.970764,40.763615,-73.959282,40.777134
2013001541,2013001538,VTS,1,,2013-07-02 15:05:00,2013-07-02 15:09:00,1,240,.96,-73.981628,40.749577,-73.976723,40.760735
2013008476,2013013005,CMT,1,N,2013-07-02 15:10:26,2013-07-02 15:42:31,2,1924,9.70,-73.863525,40.769329,-73.975899,40.754513
2013007124,2013016583,VTS,1,,2013-07-02 15:12:00,2013-07-02 15:16:00,1,240,.67,-73.976173,40.788727,-73.970886,40.796806
2013002708,2013032373,CMT,1,N,2013-07-02 15:13:34,2013-07-02 15:19:24,2,349,1.40,-73.972389,40.764297,-73.97612,40.775909
2013010394,2013010405,VTS,1,,2013-07-02 15:19:00,2013-07-02 15:28:00,1,540,.92,-73.982895,40.762653,-73.977577,40.753357
2013007347,2013007343,VTS,2,,2013-07-02 15:21:00,2013-07-02 16:14:00,5,3180,17.98,-73.785316,40.648388,-73.975571,40.757915
2013003226,2013003223,CMT,1,N,2013-07-02 15:22:24,2013-07-02 15:27:41,1,317,1.00,0,0,0,0
2013005230,2013015926,VTS,1,,2013-07-02 15:25:00,2013-07-02 15:28:00,5,180,.33,-73.982109,40.746117,-73.977158,40.745216
2013000184,2013024027,CMT,1,N,2013-07-02 15:30:06,2013-07-02 15:37:29,3,443,1.30,-73.998184,40.75605,-73.983734,40.765182
2013005294,2013013549,CMT,1,N,2013-07-02 15:32:55,2013-07-02 15:56:51,1,1435,3.80,-73.981094,40.72102,-73.954758,40.769993
2013006966,2013022554,VTS,1,,2013-07-02 15:36:00,2013-07-02 16:01:00,6,1500,3.39,-74.002853,40.720867,-73.983559,40.760384
2013006944,2013017134,VTS,1,,2013-07-02 15:37:00,2013-07-02 15:47:00,6,600,1.13,-73.993385,40.736252,-74.00663,40.744293
2013001814,2013033942,VTS,1,,2013-07-02 15:41:00,2013-07-02 15:50:00,5,540,1.40,-73.977486,40.753632,-73.9636,40.769512
2013008122,2013006557,CMT,1,N,2013-07-02 15:43:15,2013-07-02 15:55:47,1,752,1.00,-73.990608,40.75132,-73.979424,40.747169
2013004631,2013022294,CMT,1,N,2013-07-02 15:46:36,2013-07-02 16:00:01,1,805,1.20,0,0,0,0
2013009137,2013036851,CMT,1,N,2013-07-02 15:49:48,2013-07-02 15:54:12,2,263,.60,-73.950867,40.786041,-73.947876,40.792465
2013011943,2013020325,CMT,1,N,2013-07-02 15:51:47,2013-07-02 15:58:29,1,402,.90,0,0,0,0
2013003667,2013020649,VTS,1,,2013-07-02 15:56:00,2013-07-02 16:04:00,1,480,.92,-73.993576,40.74184,-73.993637,40.751785
2013000830,2013036330,VTS,1,,2013-07-02 15:58:00,2013-07-02 16:00:00,1,120,.33,-73.981468,40.758629,-73.983337,40.761181
2013011940,2013018709,VTS,1,,2013-07-02 16:01:00,2013-07-02 16:12:00,1,660,1.05,-73.998009,40.756157,-73.980888,40.750423
2013004079,2013035510,VTS,5,,2013-07-02 16:05:00,2013-07-02 16:05:00,1,0,.00,0,0,0,0
2013010460,2013010481,VTS,1,,2013-07-02 16:07:00,2013-07-02 16:49:00,5,2520,14.74,-73.866539,40.770458,-73.979401,40.656551
2013012749,2013023663,VTS,1,,2013-07-02 16:10:00,2013-07-02 16:22:00,1,720,2.01,-73.961273,40.768791,-73.978264,40.751431
2013001957,2013023631,CMT,1,N,2013-07-02 16:15:54,2013-07-02 17:03:42,1,2867,3.80,-74.010109,40.71434,-73.981682,40.679752
2013012896,2013023964,VTS,1,,2013-07-02 16:18:00,2013-07-02 16:29:00,1,660,2.05,-73.988205,40.754143,-73.981735,40.734234
2013007335,2013012332,VTS,1,,2013-07-02 16:23:00,2013-07-02 16:41:00,1,1080,2.37,-73.962814,40.778374,-73.984787,40.748234
2013001324,2013023597,CMT,1,N,2013-07-02 16:24:07,2013-07-02 16:59:15,1,2107,10.50,-74.001953,40.740723,-73.87043,40.772549
2013001714,2013031662,VTS,1,,2013-07-02 16:31:00,2013-07-02 16:50:00,1,1140,3.79,-74.017181,40.705418,-73.991165,40.691944
2013011560,2013019443,VTS,1,,2013-07-02 16:33:00,2013-07-02 16:40:00,5,420,1.21,-73.961708,40.762794,-73.974556,40.753181
2013002646,2013018434,CMT,1,Y,2013-07-02 16:37:51,2013-07-02 16:52:32,2,881,2.20,-73.998367,40.722889,-73.983627,40.749062
2013000820,2013000817,VTS,1,,2013-07-02 16:42:00,2013-07-02 16:56:00,1,840,2.15,-73.973595,40.764156,-73.99234,40.737701
2013001156,2013001153,VTS,1,,2013-07-02 16:46:00,2013-07-02 17:00:00,1,840,.25,-73.979889,40.752506,-73.980804,40.779823
2013007069,2013037717,CMT,1,N,2013-07-02 16:48:45,2013-07-02 17:19:18,1,1833,4.00,-73.984894,40.724102,-73.965866,40.771271
2013007221,2013007217,CMT,1,N,2013-07-02 16:50:44,2013-07-02 17:10:38,2,1194,1.40,-73.977051,40.758808,-73.958961,40.764042
2013005534,2013031363,VTS,1,,2013-07-02 16:56:00,2013-07-02 17:05:00,5,540,1.07,-73.970665,40.752048,-73.985023,40.757809
2013002781,2013037644,CMT,1,N,2013-07-02 17:00:38,2013-07-02 17:12:50,2,732,1.00,-73.982368,40.759228,-73.994461,40.764191
2013008768,2013008764,VTS,1,,2013-07-02 17:02:00,2013-07-02 17:05:00,6,180,.94,-73.949081,40.781754,-73.958138,40.773129
2013006144,2013006140,VTS,1,,2013-07-02 17:07:00,2013-07-02 17:44:00,1,2220,5.69,-73.963333,40.80098,-73.998924,40.722973
2013003089,2013003086,CMT,1,N,2013-07-02 17:10:52,2013-07-02 17:22:43,1,711,3.80,-73.981644,40.766487,-73.966766,40.807961
2013004069,2013019494,VTS,1,,2013-07-02 17:13:00,2013-07-02 17:22:00,2,540,4.08,-73.978378,40.736816,-74.011765,40.704197
2013007704,2013010623,VTS,1,,2013-07-02 17:15:00,2013-07-02 17:31:00,5,960,2.75,-73.985649,40.768066,-73.992882,40.73658
2013008003,2013007999,CMT,1,N,2013-07-02 17:18:25,2013-07-02 17:33:38,1,913,3.40,-74.0159,40.711105,-73.995857,40.748753
2013003796,2013010998,VTS,1,,2013-07-02 17:23:00,2013-07-02 17:27:00,1,240,.43,-73.985382,40.744514,-73.981468,40.749763
2013003553,2013004496,VTS,1,,2013-07-02 17:26:00,2013-07-02 17:54:00,4,1680,4.60,-73.988884,40.739655,-73.944305,40.715939
2013003648,2013036779,VTS,1,,2013-07-02 17:28:00,2013-07-02 17:35:00,3,420,1.64,-73.968803,40.786083,-73.969803,40.797291
2013008471,2013007826,CMT,1,N,2013-07-02 17:30:10,2013-07-02 17:47:09,1,1019,2.80,-73.985863,40.740295,-73.955444,40.767895
2013010444,2013009395,CMT,1,N,2013-07-02 17:33:45,2013-07-02 17:48:40,1,895,2.10,-73.975258,40.777405,-73.97625,40.754543
2013006887,2013006883,VTS,1,,2013-07-02 17:36:00,2013-07-02 17:39:00,1,180,.07,-73.994759,40.740173,-74.005142,40.741264
2013000733,2013032540,CMT,1,N,2013-07-02 17:37:45,2013-07-02 17:57:26,1,1181,2.20,-74.007179,40.713188,-73.986221,40.715778
2013006811,2013019513,CMT,1,N,2013-07-02 17:40:48,2013-07-02 17:45:52,1,304,.60,-73.944908,40.787518,-73.952362,40.786388
2013011316,2013033784,CMT,1,N,2013-07-02 17:44:30,2013-07-02 17:50:51,2,381,1.60,-73.970085,40.750607,-73.954468,40.76825
2013001415,2013008959,VTS,1,,2013-07-02 17:47:00,2013-07-02 17:58:00,6,660,1.37,-73.983566,40.768021,-73.961365,40.760578
2013005863,2013033808,VTS,1,,2013-07-02 17:50:00,2013-07-02 17:57:00,6,420,.94,-74.006927,40.727985,-73.995865,40.720451
2013004530,2013004527,VTS,1,,2013-07-02 17:52:00,2013-07-02 17:56:00,5,240,1.09,-73.989021,40.742153,-74.002274,40.733646
2013006687,2013006683,VTS,1,,2013-07-02 17:54:00,2013-07-02 18:02:00,1,480,1.26,-73.988579,40.736732,-74.008453,40.741943
2013006445,2013006441,VTS,1,,2013-07-02 17:56:00,2013-07-02 18:01:00,1,300,.72,-73.993286,40.72945,-74.001564,40.72496
2013013383,2013034487,CMT,1,N,2013-07-02 17:58:17,2013-07-02 18:10:11,4,713,1.10,-74.001274,40.762699,-73.991165,40.754082
2013011060,2013025520,VTS,1,,2013-07-02 18:01:00,2013-07-02 18:03:00,6,120,.50,-73.973648,40.784481,-73.978073,40.778358
2013007099,2013007095,VTS,1,,2013-07-02 18:04:00,2013-07-02 18:11:00,6,420,.77,-73.992126,40.742397,-73.993622,40.744801
2013001060,2013001057,VTS,1,,2013-07-02 18:07:00,2013-07-02 18:24:00,1,1020,2.33,-73.977951,40.745499,-73.957512,40.769367
2013001658,2013031314,CMT,1,N,2013-07-02 18:07:38,2013-07-02 18:18:08,1,629,1.80,-73.967682,40.755947,-73.987503,40.738991
2013007457,2013035418,CMT,1,N,2013-07-02 18:10:30,2013-07-02 18:35:14,1,1483,1.70,-73.972466,40.747581,-73.956161,40.76458
2013003515,2013003511,CMT,4,N,2013-07-02 18:12:46,2013-07-02 19:14:17,2,3690,26.90,-73.992683,40.741768,-73.617165,40.854885
2013008506,2013033650,CMT,1,N,2013-07-02 18:16:08,2013-07-02 18:26:38,1,630,1.10,-73.988647,40.749386,-73.972046,40.747952
2013006804,2013006800,CMT,1,N,2013-07-02 18:18:13,2013-07-02 18:33:02,1,888,1.00,-73.976036,40.751099,-73.985283,40.757717
2013006936,2013018677,VTS,1,,2013-07-02 18:20:00,2013-07-02 18:38:00,2,1080,2.76,-73.98188,40.765965,-74.005348,40.731766
2013006428,2013006424,VTS,1,,2013-07-02 18:22:00,2013-07-02 18:39:00,2,1020,2.52,-73.954102,40.787472,-73.979057,40.763577
2013002436,2013029165,CMT,1,N,2013-07-02 18:25:02,2013-07-02 18:33:46,1,523,1.20,-73.979263,40.766651,-73.970802,40.755402
2013001089,2013001086,VTS,1,,2013-07-02 18:26:00,2013-07-02 18:48:00,6,1320,1.92,-73.968231,40.758671,-73.991348,40.750156
2013008289,2013036626,VTS,1,,2013-07-02 18:28:00,2013-07-02 18:57:00,1,1740,1.96,-73.986389,40.743309,-74.002609,40.760658
2013004396,2013006098,VTS,1,,2013-07-02 18:30:00,2013-07-02 18:47:00,2,1020,.92,-73.974442,40.763016,-73.977547,40.753262
2013002395,2013028127,CMT,1,N,2013-07-02 18:33:01,2013-07-02 19:11:43,1,2321,3.30,-74.00367,40.720379,-73.988541,40.75819
2013001652,2013007188,CMT,1,N,2013-07-02 18:36:24,2013-07-02 18:42:46,1,382,.80,-73.994316,40.746094,-73.990448,40.736778
2013000661,2013000658,VTS,1,,2013-07-02 18:37:00,2013-07-02 18:51:00,1,840,3.09,-73.955696,40.803726,-73.940681,40.839828
2013006110,2013006106,VTS,1,,2013-07-02 18:39:00,2013-07-02 18:52:00,1,780,2.24,-73.985748,40.731308,-74.008301,40.716797
