medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013004761,2013004758,VTS,1,,2013-01-19 00:31:00,2013-01-19 00:42:00,1,660,3.14,-73.993729,40.727257,-73.964203,40.764446
2013009591,2013026479,CMT,1,N,2013-01-19 00:31:40,2013-01-19 00:52:11,1,1231,9.00,-73.984528,40.724815,-73.915581,40.770302
2013006468,2013006464,CMT,1,N,2013-01-19 00:33:41,2013-01-19 00:45:27,1,705,4.20,-73.982559,40.677914,-73.950005,40.718201
2013008509,2013010588,CMT,1,N,2013-01-19 00:36:43,2013-01-19 00:38:56,1,132,.60,-73.989029,40.752888,-73.989807,40.759838
2013001451,2013001448,VTS,1,,2013-01-19 00:38:00,2013-01-19 00:53:00,5,900,1.41,-74.000008,40.721687,-74.000008,40.721687
2013007649,2013002691,CMT,1,N,2013-01-19 00:39:54,2013-01-19 00:45:28,2,333,1.50,-73.991547,40.726948,-73.976601,40.744946
2013010206,2013010210,CMT,1,N,2013-01-19 00:42:10,2013-01-19 00:47:54,1,343,1.30,-73.981346,40.741405,-73.995277,40.73727
2013004874,2013004871,VTS,1,,2013-01-19 00:45:00,2013-01-19 00:57:00,2,720,2.18,-73.988724,40.747757,-73.99514,40.721497
2013008786,2013008782,CMT,1,N,2013-01-19 00:46:45,2013-01-19 00:54:13,1,447,1.10,-73.989105,40.720341,-73.990021,40.731937
2013001267,2013001264,CMT,1,N,2013-01-19 00:48:15,2013-01-19 01:02:16,2,840,3.40,-73.991158,40.740448,-73.988838,40.712761
2013008114,2013028155,CMT,1,N,2013-01-19 00:50:34,2013-01-19 00:56:29,1,354,.70,-74.008087,40.739281,-73.997116,40.737617
2013008974,2013023918,CMT,1,N,2013-01-19 00:53:46,2013-01-19 01:01:35,2,468,1.80,-73.971542,40.751259,-73.992813,40.741253
2013003311,2013003307,VTS,1,,2013-01-19 00:56:00,2013-01-19 01:15:00,2,1140,4.50,-74.005798,40.740322,-73.957558,40.774021
2013004935,2013004932,CMT,1,N,2013-01-19 00:57:23,2013-01-19 01:08:31,2,667,3.30,-74.006233,40.739643,-73.978279,40.780624
2013004618,2013007952,CMT,1,N,2013-01-19 00:58:02,2013-01-19 01:17:49,1,1186,5.40,-74.002831,40.723278,-73.98217,40.783897
2013001862,2013001859,VTS,1,,2013-01-19 01:02:00,2013-01-19 01:11:00,2,540,1.58,-73.989113,40.716705,-74.009171,40.715656
2013010958,2013018932,CMT,1,N,2013-01-19 01:04:27,2013-01-19 01:06:38,1,131,.60,-73.985336,40.747269,-73.983658,40.75222
2013010064,2013010064,CMT,1,N,2013-01-19 01:05:33,2013-01-19 01:25:11,1,1177,4.90,-74.002846,40.708961,-73.924965,40.698395
2013007745,2013018822,VTS,1,,2013-01-19 01:09:00,2013-01-19 01:19:00,2,600,1.20,-73.982048,40.731091,-73.987572,40.722729
2013009935,2013009935,VTS,1,,2013-01-19 01:11:00,2013-01-19 01:26:00,1,900,4.84,-73.998199,40.733078,-73.94458,40.715221
2013005267,2013014776,CMT,1,N,2013-01-19 01:13:53,2013-01-19 01:33:50,1,1196,3.20,-73.991898,40.759007,-73.982964,40.72681
2013002531,2013002528,VTS,1,,2013-01-19 01:15:00,2013-01-19 01:37:00,3,1320,5.16,-73.997673,40.720936,-73.954453,40.778961
2013006634,2013006630,VTS,1,,2013-01-19 01:17:00,2013-01-19 01:27:00,1,600,2.42,-73.959557,40.774323,-73.963326,40.791885
2013006058,2013006054,VTS,1,,2013-01-19 01:21:00,2013-01-19 01:30:00,5,540,1.41,-73.988762,40.739361,-74.0009,40.726974
2013001522,2013001519,VTS,1,,2013-01-19 01:22:00,2013-01-19 01:33:00,1,660,3.43,-73.986511,40.751556,-73.950233,40.780651
2013002451,2013002448,VTS,1,,2013-01-19 01:25:00,2013-01-19 01:42:00,1,1020,3.46,-73.963005,40.758091,-73.990189,40.719086
2013009985,2013005771,VTS,1,,2013-01-19 01:26:00,2013-01-19 01:47:00,1,1260,4.97,-74.003426,40.750576,-73.953812,40.775406
2013006237,2013024713,CMT,1,N,2013-01-19 01:29:10,2013-01-19 01:41:45,1,755,2.80,-73.988846,40.714165,-73.948738,40.712673
2013002159,2013001466,VTS,1,,2013-01-19 01:32:00,2013-01-19 01:40:00,2,480,1.73,-74.009354,40.738098,-73.988655,40.748547
2013011243,2013015800,CMT,1,N,2013-01-19 01:34:03,2013-01-19 01:40:09,1,366,2.30,-73.959312,40.76757,-73.980247,40.738693
2013005222,2013005219,VTS,1,,2013-01-19 01:37:00,2013-01-19 01:40:00,2,180,.86,-73.96125,40.811405,-73.964622,40.804127
2013010420,2013010433,VTS,1,,2013-01-19 01:39:00,2013-01-19 01:49:00,1,600,2.04,-73.985733,40.719322,-73.973625,40.743664
2013002131,2013002128,VTS,1,,2013-01-19 01:42:00,2013-01-19 02:09:00,1,1620,5.89,-73.992065,40.735241,-73.947578,40.673367
2013008851,2013008847,VTS,1,,2013-01-19 01:43:00,2013-01-19 02:00:00,2,1020,2.73,-73.985619,40.717937,-74.00164,40.740936
2013007053,2013005386,CMT,1,N,2013-01-19 01:45:47,2013-01-19 02:24:42,1,2334,8.30,-73.9869,40.755718,-73.925735,40.683868
2013002973,2013002970,VTS,1,,2013-01-19 01:49:00,2013-01-19 01:55:00,6,360,.56,-73.978058,40.741787,-73.984962,40.745163
2013005213,2013003261,VTS,1,,2013-01-19 01:51:00,2013-01-19 02:02:00,1,660,1.19,-73.969643,40.774269,-73.991974,40.729317
2013009692,2013009690,CMT,1,N,2013-01-19 01:53:56,2013-01-19 01:59:44,2,347,.70,-73.977432,40.752522,-73.969482,40.750286
2013007508,2013007504,VTS,1,,2013-01-19 01:58:00,2013-01-19 02:00:00,5,120,.64,-73.993065,40.724476,-73.990028,40.729664
2013000288,2013000288,VTS,1,,2013-01-19 01:59:00,2013-01-19 02:03:00,1,240,1.07,-73.9916,40.726986,-73.980522,40.734211
2013007086,2013029834,CMT,1,N,2013-01-19 02:01:07,2013-01-19 02:19:07,2,1079,4.00,-73.987396,40.719929,-73.994408,40.694561
2013003537,2013003533,CMT,1,N,2013-01-19 02:03:58,2013-01-19 02:24:30,1,1231,7.30,-73.983513,40.726185,-73.895844,40.741127
2013006940,2013006936,VTS,1,,2013-01-19 02:07:00,2013-01-19 02:17:00,2,600,2.46,-73.988983,40.721558,-73.974403,40.749687
2013005109,2013030598,VTS,5,,2013-01-19 02:09:00,2013-01-19 02:19:00,1,600,4.47,-74.007149,40.74332,-74.03772,40.752262
2013003215,2013008487,CMT,1,N,2013-01-19 02:11:48,2013-01-19 02:20:27,2,518,1.30,-74.009247,40.717037,-73.991806,40.721951
2013003299,2013019096,VTS,1,,2013-01-19 02:16:00,2013-01-19 02:22:00,5,360,.91,-73.992294,40.715137,-73.992218,40.72509
2013011355,2013018650,VTS,1,,2013-01-19 02:18:00,2013-01-19 02:47:00,3,1740,15.74,-73.953819,40.775116,-74.032173,40.62096
2013006904,2013006900,VTS,1,,2013-01-19 02:20:00,2013-01-19 02:31:00,1,660,3.39,-74.009087,40.717579,-73.983879,40.749828
2013008058,2013008054,VTS,1,,2013-01-19 02:23:00,2013-01-19 02:37:00,1,840,3.83,-73.980392,40.676346,-74.000381,40.711201
2013006692,2013006688,VTS,1,,2013-01-19 02:27:00,2013-01-19 02:31:00,4,240,1.03,-73.997566,40.756737,-73.990311,40.748928
2013004178,2013000324,VTS,1,,2013-01-19 02:31:00,2013-01-19 02:40:00,5,540,3.27,-73.990974,40.734383,-73.982071,40.770226
2013005063,2013005060,CMT,1,N,2013-01-19 02:31:56,2013-01-19 02:36:42,1,286,.80,-73.987907,40.743839,-73.991066,40.749882
2013009702,2013009701,VTS,1,,2013-01-19 02:34:00,2013-01-19 02:49:00,2,900,4.81,-73.973228,40.689651,-73.98645,40.672638
2013011904,2013018555,CMT,1,N,2013-01-19 02:39:30,2013-01-19 02:49:22,1,592,2.60,-73.955177,40.689796,-73.949562,40.713402
2013013249,2013008483,VTS,1,,2013-01-19 02:41:00,2013-01-19 02:55:00,1,840,5.38,-74.004883,40.723572,-73.95121,40.774502
2013010574,2013001188,VTS,1,,2013-01-19 02:45:00,2013-01-19 02:58:00,1,780,5.07,-74.002892,40.733566,-73.952019,40.773312
2013008705,2013026448,CMT,1,N,2013-01-19 02:48:59,2013-01-19 03:00:05,1,666,4.30,-74.000084,40.733097,-73.971985,40.785542
2013011274,2013019528,VTS,1,,2013-01-19 02:51:00,2013-01-19 02:59:00,1,480,1.91,-73.998146,40.732807,-73.97876,40.740856
2013008051,2013008047,VTS,1,,2013-01-19 02:55:00,2013-01-19 02:59:00,5,240,1.48,-74.00116,40.730942,-73.98864,40.748806
2013000108,2013029675,CMT,1,N,2013-01-19 02:55:26,2013-01-19 03:15:06,1,1180,6.10,-73.986,40.762447,-73.947853,40.714207
2013004728,2013027395,CMT,1,N,2013-01-19 02:59:36,2013-01-19 03:11:16,1,699,3.70,-73.944962,40.808685,-73.961288,40.764786
2013000605,2013000602,VTS,1,,2013-01-19 03:04:00,2013-01-19 03:15:00,4,660,3.08,-73.977264,40.784512,-73.940872,40.794144
2013012550,2013024807,VTS,1,,2013-01-19 03:06:00,2013-01-19 03:40:00,5,2040,9.63,-73.974495,40.753674,-73.95488,40.671173
2013006236,2013027372,CMT,1,N,2013-01-19 03:11:20,2013-01-19 03:18:53,1,453,2.40,-74.003014,40.739929,-73.980995,40.762577
2013001196,2013001193,VTS,1,,2013-01-19 03:12:00,2013-01-19 03:37:00,3,1500,8.36,-73.999649,40.738571,-73.946381,40.640156
2013003703,2013028749,VTS,1,,2013-01-19 03:18:00,2013-01-19 03:28:00,6,600,1.96,-73.990089,40.728806,-73.990089,40.728806
2013004038,2013004035,VTS,1,,2013-01-19 03:20:00,2013-01-19 03:42:00,2,1320,13.66,-73.912361,40.767216,-73.769287,40.760311
2013001693,2013001690,CMT,1,N,2013-01-19 03:25:09,2013-01-19 04:01:41,3,2192,8.00,-73.963379,40.711285,-73.973251,40.646343
2013001273,2013025699,CMT,1,N,2013-01-19 03:28:06,2013-01-19 03:37:46,1,580,1.80,-74.008041,40.714806,-73.985008,40.724422
2013004649,2013010967,CMT,1,N,2013-01-19 03:32:16,2013-01-19 03:39:07,2,411,1.40,-74.004814,40.721279,-73.986992,40.729912
2013008119,2013008115,CMT,1,N,2013-01-19 03:37:56,2013-01-19 03:51:20,1,803,5.30,-73.982216,40.743015,-73.939934,40.715858
2013005748,2013005745,VTS,1,,2013-01-19 03:42:00,2013-01-19 03:47:00,1,300,1.10,0,0,0,0
2013010455,2013010474,CMT,1,N,2013-01-19 03:44:23,2013-01-19 04:11:20,3,1616,6.00,-74.007759,40.740631,-73.953102,40.685921
2013004560,2013004557,VTS,5,,2013-01-19 03:47:00,2013-01-19 03:59:00,2,720,4.10,-74.000053,40.738155,-74.036018,40.72311
2013005961,2013005957,CMT,1,N,2013-01-19 03:52:48,2013-01-19 04:10:24,1,1055,4.10,-73.988579,40.723362,-73.994209,40.678097
2013003730,2013003727,VTS,1,,2013-01-19 03:57:00,2013-01-19 04:05:00,1,480,3.75,-73.952011,40.777393,-73.975281,40.735252
2013007522,2013007518,VTS,1,,2013-01-19 04:00:00,2013-01-19 04:10:00,1,600,2.15,-73.987274,40.739056,-73.986343,40.7304
2013005652,2013028157,CMT,1,N,2013-01-19 04:06:48,2013-01-19 04:16:30,1,581,3.80,-73.992157,40.727364,-73.956703,40.775227
2013003038,2013003035,CMT,1,N,2013-01-19 04:07:52,2013-01-19 04:24:19,2,987,4.90,-73.969826,40.761772,-73.90905,40.774914
2013006872,2013025006,VTS,1,,2013-01-19 04:13:00,2013-01-19 04:20:00,1,420,1.81,-73.927109,40.865696,-73.93821,40.845753
2013002527,2013030325,VTS,1,,2013-01-19 04:20:00,2013-01-19 04:27:00,2,420,1.81,-74.001266,40.73632,-73.994736,40.718502
2013006886,2013006882,VTS,1,,2013-01-19 04:25:00,2013-01-19 04:33:00,5,480,1.53,-73.969467,40.756935,-73.984245,40.769619
2013009170,2013009167,CMT,1,N,2013-01-19 04:31:33,2013-01-19 04:48:16,2,1003,7.40,-73.984787,40.732296,-73.960533,40.816307
2013008323,2013008792,VTS,1,,2013-01-19 04:33:00,2013-01-19 04:39:00,1,360,1.47,-73.99472,40.724976,-73.996376,40.7159
2013012216,2013025020,CMT,1,N,2013-01-19 04:41:54,2013-01-19 04:47:35,2,340,1.10,-73.993996,40.756657,-73.977188,40.751541
2013011897,2013026704,VTS,1,,2013-01-19 04:54:00,2013-01-19 05:13:00,1,1140,10.12,-73.992744,40.748932,-73.926094,40.863731
2013007389,2013007385,VTS,1,,2013-01-19 04:56:00,2013-01-19 04:58:00,2,120,.88,-73.948296,40.789532,-73.946968,40.780602
2013006958,2013006954,VTS,1,,2013-01-19 05:08:00,2013-01-19 05:19:00,5,660,2.56,-74.006996,40.743458,-74.00798,40.713867
2013007466,2013011395,CMT,1,N,2013-01-19 05:19:46,2013-01-19 05:36:44,1,1017,5.50,-73.997612,40.735229,-73.967133,40.674149
2013005317,2013021157,CMT,1,Y,2013-01-19 05:35:01,2013-01-19 05:44:53,4,592,1.40,-73.880417,40.756142,-73.878685,40.741909
2013007236,2013007232,CMT,1,N,2013-01-19 05:41:22,2013-01-19 05:54:12,1,770,3.70,-73.96624,40.804909,-73.985733,40.756161
2013005722,2013027630,CMT,2,N,2013-01-19 06:02:04,2013-01-19 06:21:54,2,1190,17.20,-73.966606,40.757668,-73.776581,40.644962
2013010901,2013012288,VTS,1,,2013-01-19 06:05:00,2013-01-19 06:08:00,1,180,.77,-73.885933,40.738651,-73.890297,40.746086
2013004314,2013027888,CMT,1,N,2013-01-19 06:16:50,2013-01-19 06:22:11,2,321,1.60,-73.951996,40.798,-73.956078,40.77977
2013000999,2013027582,CMT,2,N,2013-01-19 06:36:32,2013-01-19 06:56:46,1,1213,17.10,-73.78875,40.647411,-73.931808,40.793995
2013009358,2013030916,CMT,1,N,2013-01-19 06:39:18,2013-01-19 06:50:14,1,656,3.50,-73.970993,40.759018,-74.007126,40.727108
2013002784,2013013306,CMT,1,N,2013-01-19 06:55:31,2013-01-19 07:09:38,1,847,8.10,-73.953239,40.788502,-73.861679,40.768299
2013002135,2013014810,VTS,1,,2013-01-19 07:02:00,2013-01-19 07:08:00,1,360,1.24,0,0,0,0
2013011995,2013025154,CMT,1,N,2013-01-19 07:14:24,2013-01-19 07:25:46,1,681,2.70,-73.955322,40.767612,-73.985832,40.758263
2013004272,2013010534,CMT,1,N,2013-01-19 07:18:25,2013-01-19 07:38:13,1,1187,7.20,0,0,0,0
2013007204,2013030215,CMT,1,N,2013-01-19 07:28:54,2013-01-19 07:29:00,1,5,.00,-74.176765,40.693085,-74.176682,40.693516
2013007858,2013014786,CMT,1,N,2013-01-19 07:34:24,2013-01-19 07:36:40,1,136,.70,-73.993927,40.681679,-73.987251,40.691715
2013010211,2013014534,VTS,1,,2013-01-19 07:47:00,2013-01-19 08:09:00,1,1320,10.41,-73.960655,40.660851,-73.958618,40.768044
2013006829,2013026898,CMT,1,N,2013-01-19 07:49:33,2013-01-19 07:54:05,1,271,1.50,-74.00386,40.747524,-74.002357,40.729992
2013010130,2013020353,CMT,1,N,2013-01-19 07:58:31,2013-01-19 08:01:12,1,161,.60,-73.998009,40.74585,-73.990028,40.741001
2013010878,2013011984,CMT,1,N,2013-01-19 08:02:17,2013-01-19 08:09:11,1,413,1.30,-73.994041,40.726772,-74.008446,40.720058
2013000692,2013023025,CMT,1,N,2013-01-19 08:09:57,2013-01-19 08:14:10,5,252,.90,-73.977989,40.730862,-73.981163,40.738052
2013007296,2013012992,VTS,1,,2013-01-19 08:17:00,2013-01-19 08:23:00,1,360,.14,-73.987694,40.765274,-73.990944,40.750393
2013006762,2013012206,CMT,1,N,2013-01-19 08:24:04,2013-01-19 08:37:04,1,779,2.80,-73.964294,40.761406,-73.951164,40.744148
2013004091,2013025379,VTS,1,,2013-01-19 08:31:00,2013-01-19 08:39:00,1,480,3.17,-73.981667,40.749619,-73.955566,40.785297
2013008209,2013011328,VTS,1,,2013-01-19 08:37:00,2013-01-19 08:41:00,1,240,1.72,-73.974625,40.742115,-73.962128,40.761623
2013000564,2013012428,CMT,1,N,2013-01-19 08:41:36,2013-01-19 08:52:59,1,683,1.90,-73.979172,40.744652,-73.999763,40.731007
2013010570,2013012240,CMT,1,N,2013-01-19 08:43:32,2013-01-19 08:56:37,1,784,3.40,-73.99086,40.749321,-73.961372,40.780334
2013006496,2013014918,CMT,1,N,2013-01-19 08:50:13,2013-01-19 08:55:49,1,335,1.20,-73.984406,40.737064,-73.977768,40.751991
2013008295,2013022477,VTS,1,,2013-01-19 08:56:00,2013-01-19 09:11:00,1,900,4.90,-73.935455,40.761406,-73.988091,40.746288
2013004908,2013020149,VTS,1,,2013-01-19 09:00:00,2013-01-19 09:10:00,1,600,2.08,-74.009544,40.726032,-74.000687,40.74791
2013009534,2013026862,CMT,1,N,2013-01-19 09:02:36,2013-01-19 09:08:05,1,328,.90,-73.989815,40.758598,-73.979248,40.763935
2013000188,2013017456,CMT,1,N,2013-01-19 09:07:24,2013-01-19 09:10:10,1,165,1.10,-73.958572,40.764072,-73.947525,40.779335
2013002648,2013028516,CMT,1,N,2013-01-19 09:11:12,2013-01-19 09:20:27,1,554,2.00,-73.982086,40.771526,-73.97245,40.796223
2013008585,2013030954,VTS,1,,2013-01-19 09:19:00,2013-01-19 09:21:00,2,120,.41,-73.998787,40.744736,-73.995056,40.749725
2013008548,2013012308,VTS,1,,2013-01-19 09:19:00,2013-01-19 09:23:00,2,240,.76,-73.993256,40.751774,-74.002731,40.754765
2013002292,2013014108,CMT,1,N,2013-01-19 09:24:27,2013-01-19 09:37:23,1,775,2.80,-73.963043,40.774406,-73.991608,40.749401
2013006568,2013022732,CMT,1,N,2013-01-19 09:30:52,2013-01-19 09:46:47,1,954,8.10,-73.985947,40.757343,-73.936928,40.851387
2013011076,2013014420,CMT,1,N,2013-01-19 09:31:55,2013-01-19 09:37:23,1,328,.70,-74.002563,40.730457,-73.99791,40.722698
2013010074,2013027633,VTS,1,,2013-01-19 09:38:00,2013-01-19 09:53:00,1,900,4.10,-74.014458,40.704792,-73.992653,40.742832
2013006100,2013012747,VTS,1,,2013-01-19 09:41:00,2013-01-19 09:46:00,2,300,.86,-73.948807,40.770805,-73.96183,40.776234
2013012248,2013020899,VTS,1,,2013-01-19 09:44:00,2013-01-19 09:54:00,5,600,1.34,-73.992561,40.742771,-74.008308,40.747112
2013003950,2013010635,CMT,1,N,2013-01-19 09:48:24,2013-01-19 09:56:48,1,504,1.60,-74.008133,40.70512,-73.996742,40.723904
2013008474,2013023317,CMT,1,N,2013-01-19 09:49:50,2013-01-19 09:57:45,1,474,1.50,-73.944962,40.78035,-73.962677,40.775646
2013005487,2013016006,VTS,1,,2013-01-19 09:53:00,2013-01-19 10:05:00,5,720,2.87,-73.965637,40.765671,-73.997963,40.761326
2013001067,2013013154,VTS,1,,2013-01-19 09:56:00,2013-01-19 10:06:00,1,600,1.81,-73.960289,40.772873,-73.977638,40.758121
2013012374,2013022049,VTS,1,,2013-01-19 09:58:00,2013-01-19 10:05:00,1,420,1.51,-73.960167,40.808235,-73.974014,40.792381
2013003856,2013030057,CMT,1,N,2013-01-19 10:02:23,2013-01-19 10:15:03,1,760,3.40,-73.98864,40.748814,-73.950706,40.775005
2013010268,2013010275,VTS,1,,2013-01-19 10:07:00,2013-01-19 10:22:00,1,900,1.12,-73.982063,40.763264,-73.992065,40.750729
2013012311,2013021606,CMT,1,N,2013-01-19 10:09:53,2013-01-19 10:18:18,4,505,1.80,-73.949921,40.785622,-73.97271,40.780815
2013000413,2013012211,VTS,1,,2013-01-19 10:15:00,2013-01-19 10:31:00,1,960,7.11,-73.969452,40.750721,-73.947479,40.828491
2013007374,2013026270,VTS,1,,2013-01-19 10:16:00,2013-01-19 10:23:00,1,420,2.38,-73.988739,40.670361,-74.00235,40.71508
2013005291,2013020602,CMT,1,N,2013-01-19 10:18:39,2013-01-19 10:21:40,2,181,.60,-73.960457,40.770237,-73.951866,40.772846
2013003023,2013016031,VTS,1,,2013-01-19 10:22:00,2013-01-19 10:35:00,1,780,4.14,-73.999489,40.679497,-73.997299,40.721127
2013007992,2013013552,CMT,1,N,2013-01-19 10:26:25,2013-01-19 10:37:00,1,634,1.10,-73.998932,40.761955,-73.987167,40.74902
2013011160,2013015213,VTS,1,,2013-01-19 10:31:00,2013-01-19 10:37:00,6,360,1.87,-73.985809,40.73114,-73.975212,40.749805
2013003785,2013017405,VTS,1,,2013-01-19 10:34:00,2013-01-19 10:53:00,1,1140,4.76,-73.921585,40.743725,-73.981285,40.781319
2013006520,2013001216,CMT,1,N,2013-01-19 10:36:53,2013-01-19 10:43:37,2,404,2.10,-74.010757,40.7174,-74.007874,40.745415
2013005922,2013011585,CMT,1,N,2013-01-19 10:39:40,2013-01-19 10:44:51,1,310,.90,-74.015862,40.710514,-74.008537,40.719982
2013003433,2013021233,CMT,1,N,2013-01-19 10:41:12,2013-01-19 10:56:23,2,911,3.60,-73.973091,40.754803,-73.998108,40.723042
2013006599,2013021565,VTS,1,,2013-01-19 10:45:00,2013-01-19 10:48:00,1,180,.76,-73.95948,40.774197,-73.964722,40.765781
2013002968,2013018164,VTS,1,,2013-01-19 10:47:00,2013-01-19 10:59:00,1,720,2.27,-73.981339,40.78413,-73.949524,40.776974
2013005353,2013015644,CMT,1,N,2013-01-19 10:49:13,2013-01-19 11:00:46,1,692,1.70,-73.980927,40.738037,-73.990791,40.7519
2013010223,2013007610,VTS,1,,2013-01-19 10:53:00,2013-01-19 11:04:00,1,660,5.26,-73.989105,40.692501,-73.973938,40.731422
2013008884,2013021649,VTS,1,,2013-01-19 10:55:00,2013-01-19 10:57:00,2,120,.21,-73.988129,40.769726,-73.986588,40.771606
2013010600,2013010644,VTS,1,,2013-01-19 10:59:00,2013-01-19 11:06:00,2,420,1.19,-73.992714,40.758301,-73.984085,40.749153
2013002601,2013030660,CMT,1,N,2013-01-19 11:02:20,2013-01-19 11:12:38,2,618,2.50,-73.971436,40.757393,-73.972244,40.78186
2013003204,2013025818,CMT,1,N,2013-01-19 11:03:47,2013-01-19 11:25:39,3,1311,5.60,-73.970352,40.79911,-73.995964,40.73251
2013006870,2013010916,VTS,1,,2013-01-19 11:06:00,2013-01-19 11:17:00,2,660,2.34,-73.98925,40.743004,-73.992096,40.716179
2013001417,2013012100,VTS,1,,2013-01-19 11:10:00,2013-01-19 11:17:00,5,420,1.40,-73.969986,40.768463,-73.961288,40.780472
2013003332,2013011087,VTS,1,,2013-01-19 11:14:00,2013-01-19 11:23:00,2,540,1.08,-73.988274,40.754364,-73.989296,40.742287
2013007153,2013025552,VTS,1,,2013-01-19 11:17:00,2013-01-19 11:24:00,3,420,1.09,-73.981728,40.780079,-73.98111,40.765114
2013001644,2013020867,CMT,1,N,2013-01-19 11:18:29,2013-01-19 11:37:04,1,1115,4.50,-74.011284,40.723766,-73.95845,40.719154
2013005305,2013025825,CMT,1,N,2013-01-19 11:23:07,2013-01-19 11:26:19,1,191,.80,-73.963875,40.757095,-73.95607,40.768013
2013001649,2013026819,CMT,1,N,2013-01-19 11:26:13,2013-01-19 11:28:44,1,151,.40,0,0,0,0
2013012296,2013022729,CMT,1,N,2013-01-19 11:29:06,2013-01-19 11:40:29,1,682,2.50,-73.972748,40.762402,-73.968346,40.78648
2013001278,2013001275,CMT,1,N,2013-01-19 11:31:15,2013-01-19 11:39:40,1,504,1.80,-73.967239,40.76936,-73.945015,40.778728
2013010677,2013010513,VTS,1,,2013-01-19 11:34:00,2013-01-19 11:38:00,1,240,.81,-73.975998,40.762169,-73.98027,40.759842
2013008914,2013011560,VTS,1,,2013-01-19 11:37:00,2013-01-19 11:40:00,1,180,1.06,-73.975723,40.760132,-73.977989,40.748985
2013011567,2013017599,CMT,1,N,2013-01-19 11:40:25,2013-01-19 12:07:43,2,1638,15.80,-73.790131,40.643661,-73.946442,40.716721
2013011365,2013016616,VTS,1,,2013-01-19 11:43:00,2013-01-19 12:13:00,1,1800,9.53,-73.97789,40.762611,-73.964516,40.671799
2013006382,2013012823,VTS,1,,2013-01-19 11:44:00,2013-01-19 11:54:00,1,600,1.66,-74.000977,40.741852,-73.98494,40.760334
2013000720,2013020579,CMT,1,N,2013-01-19 11:47:23,2013-01-19 11:53:07,1,344,.90,-73.977783,40.786118,-73.985947,40.776814
2013010885,2013012042,VTS,1,,2013-01-19 11:49:00,2013-01-19 11:57:00,1,480,1.12,-73.995438,40.720806,-74.008881,40.716118
2013004790,2013016350,VTS,1,,2013-01-19 11:51:00,2013-01-19 11:59:00,1,480,2.05,-73.952477,40.780487,-73.971642,40.757198
2013004622,2013020132,CMT,1,N,2013-01-19 11:53:08,2013-01-19 12:04:19,1,670,1.80,-73.994896,40.753292,-73.998772,40.773743
2013009982,2013013494,VTS,1,,2013-01-19 11:56:00,2013-01-19 12:06:00,1,600,1.70,-73.981453,40.729012,-74.001678,40.727814
2013003818,2013028713,VTS,1,,2013-01-19 11:58:00,2013-01-19 12:08:00,1,600,1.48,-73.97654,40.785606,-73.984016,40.743111
2013005445,2013017382,VTS,1,,2013-01-19 12:02:00,2013-01-19 12:15:00,1,780,3.41,-73.977615,40.738033,-73.952843,40.779236
2013012349,2013025722,CMT,1,N,2013-01-19 12:05:52,2013-01-19 12:20:26,2,874,1.50,-73.966164,40.794846,-73.966164,40.794846
2013002009,2013013080,CMT,1,N,2013-01-19 12:06:45,2013-01-19 12:15:02,2,496,1.00,-73.993614,40.75172,-73.989006,40.742401
2013009683,2013024634,VTS,1,,2013-01-19 12:10:00,2013-01-19 12:18:00,1,480,1.59,-73.962143,40.773064,-73.98201,40.768559
2013008093,2013028834,CMT,1,N,2013-01-19 12:13:46,2013-01-19 12:16:58,1,192,.50,-73.977211,40.749382,-73.982903,40.742264
2013001320,2013030951,CMT,1,N,2013-01-19 12:15:12,2013-01-19 12:19:57,2,285,.90,-73.996666,40.737827,-73.991852,40.748627
2013010876,2013011980,CMT,1,N,2013-01-19 12:17:24,2013-01-19 12:23:08,2,344,1.30,-73.959236,40.780106,-73.976509,40.780434
2013006701,2013013492,VTS,1,,2013-01-19 12:21:00,2013-01-19 12:30:00,1,540,2.09,-73.956223,40.78727,-73.964783,40.763897
2013002859,2013015859,VTS,1,,2013-01-19 12:22:00,2013-01-19 12:24:00,1,120,.63,-73.961182,40.769756,-73.956528,40.775665
2013003890,2013022780,CMT,1,N,2013-01-19 12:24:44,2013-01-19 12:41:27,1,1003,1.00,-73.980453,40.760715,-73.990608,40.756001
2013007817,2013027387,CMT,1,N,2013-01-19 12:28:17,2013-01-19 12:35:17,2,420,1.30,-73.9496,40.762375,-73.937798,40.767071
2013005608,2013011294,CMT,1,N,2013-01-19 12:32:01,2013-01-19 12:42:25,1,624,1.60,-73.986198,40.73526,-73.98912,40.716896
2013008787,2013017039,CMT,1,N,2013-01-19 12:34:40,2013-01-19 12:54:22,3,1181,3.60,-73.962074,40.763695,-73.975983,40.759602
2013006712,2013011259,CMT,1,N,2013-01-19 12:37:04,2013-01-19 12:45:05,2,480,1.40,-73.952393,40.768738,-73.97245,40.765141
2013010893,2013012219,CMT,1,N,2013-01-19 12:38:41,2013-01-19 13:00:07,1,1285,2.70,-73.980156,40.789768,-73.991287,40.758072
2013007599,2013018172,CMT,1,N,2013-01-19 12:41:08,2013-01-19 12:55:41,1,872,3.30,-73.962402,40.756367,-73.973083,40.789505
